fpr,tpr,threshold
0.19158496732026145,0.17229129662522202,0.9952224139245776
0.19362745098039216,0.17229129662522202,0.9952032445776576
0.19362745098039216,0.1728833629366489,0.9952018815837004
0.19505718954248366,0.1728833629366489,0.9951904795672616
0.19505718954248366,0.1734754292480758,0.9951903224886344
0.19648692810457516,0.1734754292480758,0.9951708919827672
0.19648692810457516,0.17406749555950266,0.995169346718766
0.1968954248366013,0.17406749555950266,0.995159832717396
0.1968954248366013,0.17465956187092954,0.9951582668296204
0.19709967320261437,0.17465956187092954,0.9951522862597176
0.19709967320261437,0.17525162818235643,0.995152090371263
0.1977124183006536,0.17525162818235643,0.9951459962269568
0.1977124183006536,0.17584369449378331,0.9951451724273832
0.19791666666666666,0.17584369449378331,0.9951450103943648
0.19791666666666666,0.17643576080521017,0.9951443436938416
0.19852941176470587,0.17643576080521017,0.9951394975676096
0.19852941176470587,0.17702782711663706,0.995139370279936
0.19914215686274508,0.17702782711663706,0.99513271847748
0.19914215686274508,0.17939609236234458,0.9951233130360642
0.19955065359477125,0.17939609236234458,0.995122417074756
0.19955065359477125,0.17998815867377146,0.99511865918416
0.1999591503267974,0.17998815867377146,0.9951139439869644
0.1999591503267974,0.18058022498519835,0.9951138401871342
0.2013888888888889,0.18058022498519835,0.995105861465035
0.2013888888888889,0.1817643576080521,0.9951014251477216
0.20159313725490197,0.1817643576080521,0.9951001630828432
0.20159313725490197,0.18235642391947898,0.9950977761202418
0.20220588235294118,0.18235642391947898,0.9950924573582004
0.20220588235294118,0.18294849023090587,0.9950918515335718
0.20241013071895425,0.18294849023090587,0.9950876079808976
0.20241013071895425,0.18354055654233273,0.9950859921190608
0.2028186274509804,0.18354055654233273,0.995070113620677
0.2028186274509804,0.18413262285375961,0.995065908246826
0.20322712418300654,0.18413262285375961,0.9950656298013754
0.20322712418300654,0.1847246891651865,0.9950620120840828
0.2042483660130719,0.1847246891651865,0.9950510454103144
0.2042483660130719,0.18590882178804027,0.99504914606861
0.20506535947712418,0.18590882178804027,0.9950372874963872
0.20506535947712418,0.18650088809946713,0.9950363193970524
0.2056781045751634,0.18650088809946713,0.9950333816110088
0.2056781045751634,0.18709295441089402,0.9950285607385488
0.20710784313725492,0.18709295441089402,0.995011732386093
0.20710784313725492,0.1876850207223209,0.9950083610127334
0.20772058823529413,0.1876850207223209,0.9950067031205316
0.20772058823529413,0.1882770870337478,0.9950054677580328
0.2079248366013072,0.1882770870337478,0.9950041309504702
0.2079248366013072,0.18886915334517465,0.9950035891448326
0.20812908496732027,0.18886915334517465,0.9950025814209636
0.20812908496732027,0.18946121965660154,0.9950014944145472
0.20915032679738563,0.18946121965660154,0.9949899170678984
0.20915032679738563,0.19005328596802842,0.9949858432775748
0.2099673202614379,0.19005328596802842,0.9949759835634416
0.2099673202614379,0.1906453522794553,0.9949736855092788
0.21098856209150327,0.1906453522794553,0.9949599168084392
0.21098856209150327,0.19182948490230906,0.9949561348352572
0.21303104575163398,0.19182948490230906,0.9949367061787262
0.21303104575163398,0.19242155121373594,0.994931330481862
0.21323529411764705,0.19242155121373594,0.9949285132609684
0.21323529411764705,0.19301361752516283,0.9949278536968388
0.2136437908496732,0.19301361752516283,0.9949256823888136
0.2136437908496732,0.1936056838365897,0.9949233673440818
0.21446078431372548,0.1936056838365897,0.9949168897632346
0.21446078431372548,0.19419775014801657,0.9949151882109302
0.2152777777777778,0.19419775014801657,0.994905585842357
0.2152777777777778,0.19478981645944346,0.9949036347615754
0.215890522875817,0.19478981645944346,0.994889483874869
0.215890522875817,0.19538188277087035,0.9948879089760164
