precision,recall,threshold,f1
0.30994152046783624,0.8368421052631579,0.9873200545701306,0.4523470839256368
0.310546875,0.8368421052631579,0.9873241525161398,0.45299145299105814
0.3111545988258317,0.8368421052631579,0.9873251998528668,0.4536376604846262
0.31176470588235294,0.8368421052631579,0.9873301754728864,0.4542857142853188
0.3104125736738703,0.8315789473684211,0.9873690708252568,0.45207439198815913
0.3110236220472441,0.8315789473684211,0.987388052309898,0.4527220630368531
0.3096646942800789,0.8263157894736842,0.9874193072401888,0.4505021520799477
0.3102766798418972,0.8263157894736842,0.9874818042655068,0.4511494252869594
0.3089108910891089,0.8210526315789474,0.9875119449380918,0.4489208633089552
0.30952380952380953,0.8210526315789474,0.9875825763218388,0.44956772334254175
0.3081510934393638,0.8157894736842105,0.9875894362451232,0.4473304473300493
0.30876494023904383,0.8157894736842105,0.9876089430270156,0.4479768786123183
0.3093812375249501,0.8157894736842105,0.9876105194550862,0.4486251808968516
0.31,0.8157894736842105,0.9876254429437824,0.4492753623184415
